x	y
-6.744032457834944	126847564120064
-6.743669256752394	84258668412928
-6.743306055669841	54984171323392
-6.742942854587291	32109175504896
-6.742579653504741	-15814069583872
-6.742216452422188	-98663988723712
-6.741853251339638	-180319906955264
-6.741490050257088	-206570747068416
-6.741126849174535	-159343286681600
-6.740763648091985	-80547816669184
-6.740400447009435	-37580963840000
-6.740037245926882	-62096637165568
-6.739674044844332	-122612726366208
-6.739310843761782	-158381214007296
-6.7389476426792285	-140393890971648
-6.738584441596679	-97409858273280
-6.738221240514129	-80315888435200
-6.7378580394315755	-101507257073664
-6.737494838349026	-112811610996736
-6.737131637266476	-48765058678784
-6.736768436183922	103723460198400
-6.736405235101373	277515016863744
-6.736042034018823	370939145486336
-6.735678832936269	330420424015872
-6.7353156318537195	197456826466304
-6.73495243077117	77601469104128
-6.734589229688616	56624848830464
-6.7342260286060664	134750303944704
-6.733862827523517	232142982348800
-6.733499626440963	257491879329792
-6.733136425358413	180654914404352
-6.7327732242758636	50835232915456
-6.73241002319331	-48902497632256
-6.73204682211076	-68436008894464
-6.7316836210282105	-23175643529216
-6.731320419945657	29326036697088
-6.730957218863107	43508018708480
-6.730594017780554	22557168238592
-6.730230816698004	9251359555584
-6.729867615615454	43198781063168
-6.729504414532901	123772367536128
-6.729141213450351	210779815018496
-6.728778012367801	259751032127488
-6.728414811285248	259269995790336
-6.728051610202698	237631950553088
-6.727688409120148	234513804296192
-6.727325208037595	264312287395840
-6.726962006955045	303937655668736
-6.726598805872495	314391606067200
-6.726235604789942	275169964720128
-6.725872403707392	200368814292992
-6.725509202624842	124098785050624
-6.725146001542289	70970039599104
-6.724782800459739	39101382262784
-6.724419599377189	9105330667520
-6.7240563982946355	-32753420599296
-6.723693197212086	-80101140070400
-6.723329996129536	-112150186033152
-6.7229667950469825	-111213883162624
-6.722603593964433	-74302934220800
-6.722240392881883	-11433202941952
-6.721877191799329	62766652063744
-6.72151399071678	132894878072832
-6.72115078963423	180938382245888
-6.720787588551676	187535452012544
-6.7204243874691265	142592914227200
-6.720061186386577	58360015618048
-6.719697985304023	-29678224015360
-6.7193347842214735	-80857054314496
-6.718971583138924	-75213467287552
-6.71860838205637	-26585847562240
-6.71824518097382	28243704938496
-6.717881979891271	55155970015232
-6.717518778808717	42116449304576
-6.717155577726167	-1108101562368
-6.7167923766436175	-57973468561408
-6.716429175561064	-117896852275200
-6.716065974478514	-176256867893248
-6.715702773395961	-225442833367040
-6.715339572313411	-250345053749248
-6.714976371230861	-235536006512640
-6.714613170148308	-178301272326144
-6.714249969065758	-94308891885568
-6.713886767983208	-9311489097728
-6.713523566900655	56968446214144
-6.713160365818105	101618926223360
-6.712797164735555	135008001982464
-6.712433963653002	166498702196736
-6.712070762570452	191263483625472
-6.711707561487902	190258461278208
-6.711344360405349	145083995258880
-6.710981159322799	57578331570176
-6.710617958240249	-40991167873024
-6.710254757157696	-101885214195712
-6.709891556075146	-87359634800640
-6.709528354992596	1906965479424
-6.7091651539100425	122002841010176
-6.708801952827493	210135569924096
-6.708438751744943	223303939653632
-6.7080755506623895	163475045220352
-6.70771234957984	70446053588992
-6.70734914849729	-10943576670208
-6.706985947414736	-61864708931584
-6.706622746332187	-94240172408832
-6.706259545249637	-129381594824704
-6.705896344167083	-173258980720640
-6.7055331430845335	-211948046123008
-6.705169942001984	-227418518323200
-6.70480674091943	-213923731079168
-6.7044435398368805	-175715702013952
-6.704080338754331	-111712099368960
-6.703717137671777	-9474697854976
-6.703353936589227	137035226546176
-6.702990735506678	300905408757760
-6.702627534424124	419369196716032
-6.702264333341574	429874686722048
-6.7019011322590245	321512661843968
-6.701537931176471	154593052852224
-6.701174730093921	23227183136768
-6.7008115290113714	-14508399525888
-6.700448327928818	20091857010688
-6.700085126846268	48696339202048
-6.699721925763715	6425271074816
-6.699358724681165	-100820062306304
-6.698995523598615	-202464758333440
-6.698632322516062	-226250287218688
-6.698269121433512	-161757058301952
-6.697905920350962	-68942815035392
-6.697542719268409	-27633819582464
-6.697179518185859	-74225624809472
-6.696816317103309	-178309862260736
-6.696453116020756	-271957329182720
-6.696089914938206	-299951926018048
-6.695726713855656	-249692218720256
-6.695363512773103	-147308788318208
-6.695000311690553	-37108517437440
-6.694637110608003	34454227648512
-6.6942739095254495	29214367547392
-6.6939107084429	-66683662237696
-6.69354750736035	-221628902408192
-6.6931843062777965	-355064946360320
-6.692821105195247	-373584845340672
-6.692457904112697	-234977660764160
-6.692094703030143	7851200217088
-6.691731501947594	229437152952320
-6.691368300865044	315791765405696
-6.69100509978249	248000001605632
-6.6906418986999405	114649856999424
-6.690278697617391	38096359915520
-6.689915496534837	74491912781824
-6.6895522954522875	172357037588480
-6.689189094369738	225082056114176
-6.688825893287184	169470819565568
-6.688462692204634	42348377538560
-6.688099491122085	-53850299957248
-6.687736290039531	-43310450212864
-6.687373088956981	57698590654464
-6.6870098878744315	159102768513024
-6.686646686791878	179598352449536
-6.686283485709328	116926189666304
-6.6859202846267785	44452911513600
-6.685557083544225	41772851920896
-6.685193882461675	124545461649408
-6.684830681379122	234221746520064
-6.684467480296572	290623257051136
-6.684104279214022	255627863523328
-6.683741078131469	153596620439552
-6.683377877048919	39178691674112
-6.683014675966369	-49624052137984
-6.682651474883816	-110354889703424
-6.682288273801266	-157857227997184
-6.681925072718716	-196529113530368
-6.681561871636163	-213571543760896
-6.681198670553613	-196623602810880
-6.680835469471063	-152814936391680
-6.68047226838851	-106953275604992
-6.68010906730596	-81166291959808
-6.67974586622341	-77343771066368
-6.6793826651408565	-79345225826304
-6.679019464058307	-70007966924800
-6.678656262975757	-44315472560128
-6.6782930618932035	-7378753814528
-6.677929860810654	35914516529152
-6.677566659728104	84842783965184
-6.67720345864555	135858405507072
-6.676840257563001	175681342275584
-6.676477056480451	186564789403648
-6.676113855397897	161276021964800
-6.6757506543153475	111832358453248
-6.675387453232798	60722247630848
-6.675024252150244	21818433863680
-6.6746610510676945	-9423158247424
-6.674297849985145	-45689862094848
-6.673934648902591	-88235808129024
-6.673571447820041	-120465242718208
-6.673208246737492	-123368640610304
-6.672845045654938	-97332548861952
-6.672481844572388	-65867618451456
-6.6721186434898385	-54168127537152
-6.671755442407285	-63488206569472
-6.671392241324735	-68564857913344
-6.6710290402421855	-43585328119808
-6.670665839159632	8856222564352
-6.670302638077082	56977036148736
-6.669939436994532	70892730187776
-6.669576235911979	55791625175040
-6.669213034829429	51737176047616
-6.668849833746876	96190087561216
-6.668486632664326	183309204193280
-6.668123431581776	260077449641984
-6.667760230499223	266339511959552
-6.667397029416673	184374356082688
-6.667033828334123	54812372631552
-6.66667062725157	-53463752900608
-6.66630742616902	-90829968375808
-6.66594422508647	-52381421142016
-6.665581024003917	32014686224384
-6.665217822921367	123540439302144
-6.664854621838817	189416647688192
-6.6644914207562636	202464758333440
-6.664128219673714	143177029779456
-6.663765018591164	16655883173888
-6.6634018175086105	-129476084105216
-6.663038616426061	-215564408586240
-6.662675415343511	-176875343183872
-6.662312214260957	-16647293239296
-6.661949013178408	183085865893888
-6.661585812095858	311857575362560
-6.661222611013304	307622737608704
-6.6608594099307545	198762496524288
-6.660496208848205	76441827934208
-6.660133007765651	22076131901440
-6.6597698066831015	51092930953216
-6.659406605600552	115697829019648
-6.659043404517998	154661772328960
-6.658680203435448	140488380252160
-6.658317002352899	85572928405504
-6.657953801270345	13907104104448
-6.657590600187795	-63831803953152
-6.6572273991052455	-145693880614912
-6.656864198022692	-215607358259200
-6.656500996940142	-236077172391936
-6.6561377958575925	-172812304121856
-6.655774594775039	-31799937859584
-6.655411393692489	128617090646016
-6.655048192609939	227865194921984
-6.654684991527386	213940910948352
-6.654321790444836	95563022336000
-6.653958589362283	-67473936220160
-6.653595388279733	-203332341727232
-6.653232187197183	-264604345171968
-6.65286898611463	-240518168576000
-6.65250578503208	-146767622438912
-6.65214258394953	-10462540333056
-6.651779382866977	137825500528640
-6.651416181784427	266064634052608
-6.651052980701877	344559456354304
-6.650689779619324	353896715255808
-6.650326578536774	292487272857600
-6.649963377454224	178644869709824
-6.649600176371671	46325517254656
-6.649236975289121	-63333587746816
-6.648873774206571	-114460878438400
-6.6485105731240175	-90469191122944
-6.648147372041468	-4088808865792
-6.647784170958918	106678397698048
-6.647420969876364	199277892599808
-6.647057768793815	251642133872640
-6.646694567711265	271295904219136
-6.646331366628711	278709017772032
-6.6459681655461615	279593781035008
-6.645604964463612	254090265231360
-6.645241763381058	176995602268160
-6.6448785622985085	52673478918144
-6.644515361215959	-70944269795328
-6.644152160133405	-128926328291328
-6.643788959050855	-88708254531584
-6.643425757968306	20117626814464
-6.643062556885752	124038655508480
-6.642699355803202	158776350998528
-6.6423361547206525	114349209288704
-6.641972953638099	36326833389568
-6.641609752555549	-13597866459136
-6.6412465514729995	-2774548873216
-6.640883350390446	55705725829120
-6.640520149307896	120594091737088
-6.640156948225346	152737626980352
-6.639793747142793	134578505252864
-6.639430546060243	71476845740032
-6.63906734497769	-16381005266944
-6.63870414389514	-102306120990720
-6.63834094281259	-159729833738240
-6.637977741730037	-169926086098944
-6.637614540647487	-128350802673664
-6.637251339564937	-45045617000448
-6.636888138482384	61538291417088
-6.636524937399834	170381352632320
-6.636161736317284	257577778675712
-6.635798535234731	295459390226432
-6.635435334152181	261254270681088
-6.635072133069631	156319629705216
-6.634708931987078	18983755448320
-6.634345730904528	-89172110999552
-6.633982529821978	-122406567936000
-6.6336193287394245	-85383949844480
-6.633256127656875	-29137058136064
-6.632892926574325	-5738076307456
-6.632529725491771	-20358144983040
-6.632166524409222	-26920855011328
-6.631803323326672	24386824306688
-6.631440122244118	130833293770752
-6.6310769211615685	227684806295552
-6.630713720079019	240500988706816
-6.630350518996465	153768419131392
-6.6299873179139155	32186484916224
-6.629624116831366	-28724741275648
-6.629260915748812	18940805775360
-6.628897714666262	136107513610240
-6.628534513583713	229196634783744
-6.628171312501159	224489350627328
-6.627808111418609	121307056308224
-6.6274449103360595	-15152644620288
-6.627081709253506	-106841606455296
-6.626718508170956	-114134460923904
-6.6263553070884065	-49898930044928
-6.625992106005853	41936060678144
-6.625628904923303	116900419862528
-6.625265703840753	148227911319552
-6.6249025027582	130979322658816
-6.62453930167565	80470507257856
-6.6241761005931	27771258535936
-6.623812899510547	7473243095040
-6.623449698427997	38156489457664
-6.623086497345444	107004815212544
-6.622723296262894	174023484899328
-6.622360095180344	197199128428544
-6.621996894097791	161808597909504
-6.621633693015241	91843580657664
-6.621270491932691	34797825032192
-6.620907290850138	30906584662016
-6.620544089767588	87273735454720
-6.620180888685038	172262548307968
-6.619817687602485	232142982348800
-6.619454486519935	221362614435840
-6.619091285437385	131503308668928
-6.6187280843548315	2147483648000
-6.618364883272282	-97392678404096
-6.618001682189732	-110320529965056
-6.6176384811071784	-33208687132672
-6.617275280024629	76055280877568
-6.616912078942079	135428908777472
-6.616548877859525	97332548861952
-6.6161856767769756	-16587163697152
-6.615822475694426	-133728101728256
-6.615459274611872	-187355063386112
-6.6150960735293225	-164978283773952
-6.614732872446773	-109057809580032
-6.614369671364219	-74637941669888
-6.614006470281669	-84293028151296
-6.61364326919912	-117914032144384
-6.613280068116566	-138074608631808
-6.612916867034016	-120868969644032
-6.6125536659514665	-65206193487872
-6.612190464868913	17343077941248
-6.611827263786363	111076444209152
-6.6114640627038135	192569153683456
-6.61110086162126	228406360801280
-6.61073766053871	191959268327424
-6.61037445945616	92307437125632
-6.610011258373607	-15625091022848
-6.609648057291057	-62423054680064
-6.609284856208507	-19327352832000
-6.608921655125954	71236327571456
-6.608558454043404	123514669498368
-6.608195252960851	76218489634816
-6.607832051878301	-57896159150080
-6.607468850795751	-204036716363776
-6.607105649713198	-286543038119936
-6.606742448630648	-282978215264256
-6.606379247548098	-226276057022464
-6.606016046465545	-161980396601344
-6.605652845382995	-108396384616448
-6.605289644300445	-56238301773824
-6.604926443217892	773094113280
-6.604563242135342	44521630990336
-6.604200041052792	45475113730048
-6.6038368399702385	-4870492913664
-6.603473638887689	-78494822301696
-6.603110437805139	-128969277964288
-6.6027472367225855	-124614181126144
-6.602384035640036	-64802466562048
-6.602020834557486	30245159698432
-6.601657633474932	137610752163840
-6.601294432392383	236266150952960
-6.600931231309833	300871049019392
-6.600568030227279	304581900763136
-6.6002048291447295	239762254331904
-6.59984162806218	136777528508416
-6.599478426979626	53060025974784
-6.599115225897076	31061203484672
-6.598752024814527	60756607369216
-6.598388823731973	86328842649600
-6.598025622649423	56951266344960
-6.5976624215668735	-23321672417280
-6.59729922048432	-95623151878144
-6.59693601940177	-98526549770240
-6.5965728183192205	-23837068492800
-6.596209617236667	77326591197184
-6.595846416154117	142962281414656
-6.595483215071567	154507153506304
-6.595120013989014	144371030687744
-6.594756812906464	152411209465856
-6.594393611823914	178936927485952
-6.594030410741361	184151017783296
-6.593667209658811	134879152963584
-6.593304008576261	49108656062464
-6.592940807493708	-10453950398464
-6.592577606411158	7980049235968
-6.592214405328605	93192200388608
-6.591851204246055	174934017966080
-6.591488003163505	183996398960640
-6.591124802080952	114770116083712
-6.590761600998402	32066225831936
-6.590398399915852	14723147890688
-6.590035198833299	85933705658368
-6.589671997750749	192466074468352
-6.589308796668199	251049428385792
-6.5889455955856455	220417721630720
-6.588582394503096	135531987992576
-6.588219193420546	74801150427136
-6.5878559923379925	90658169683968
-6.587492791255443	165029823381504
-6.587129590172893	227710576099328
-6.586766389090339	219309620068352
-6.58640318800779	141622251618304
-6.58603998692524	51187420233728
-6.585676785842686	3942779977728
-6.5853135847601365	3822520893440
-6.584950383677587	2920577761280
-6.584587182595033	-47897475284992
-6.5842239815124834	-147334558121984
-6.583860780429934	-240930485436416
-6.58349757934738	-270978076639232
-6.58313437826483	-230794362617856
-6.5827711771822806	-170621870800896
-6.582407976099727	-148717537591296
-6.582044775017177	-174968377704448
-6.5816815739346275	-202533477810176
